i_image_id,l_label_name,d_label_display_name,thumbnail_300k_url,subset
19c40cae99ad0898,/m/09k_b,Lemon,https://c4.staticflickr.com/9/8250/8605550257_905c17357e_z.jpg,train
f64fb0d80168ccfd,/m/09qck,Banana,https://c4.staticflickr.com/6/5335/17440317931_3344999514_z.jpg,train
246c1240c85180a6,/m/03g8mr,Baseball bat,https://c3.staticflickr.com/6/5203/5233986687_c3362e5f69_z.jpg,train
abcf2ea7844cf7ab,/m/0gd36,Sea lion,https://c7.staticflickr.com/4/3625/3599829957_8fa31a7fa6_z.jpg,train
5ae5a5f1ef54886e,/m/0gd36,Sea lion,https://c1.staticflickr.com/8/7014/6425776965_968ee1e452_z.jpg,train
852a04f39e97bc0d,/m/09qck,Banana,https://c4.staticflickr.com/9/8201/8219657372_a9d1541d42_z.jpg,train
75e39aaf5fb40c96,/m/0gd36,Sea lion,,train
4a1ae4969ed577dc,/m/0gd36,Sea lion,https://c7.staticflickr.com/3/2911/14832550275_7bf243face_z.jpg,train
ec36cbaa2bd212d6,/m/09qck,Banana,https://c3.staticflickr.com/7/6137/6024674383_fa4c1e130f_z.jpg,train
b3ecd090f7d2fb28,/m/03g8mr,Baseball bat,https://c6.staticflickr.com/8/7522/15888247542_fdd64c8041_z.jpg,train
bd63465f8d46c634,/m/0gd36,Sea lion,https://c3.staticflickr.com/4/3321/3298711126_8058b3564c_z.jpg?zz=1,train
90039c1fbc332866,/m/09qck,Banana,https://c6.staticflickr.com/6/5506/14138500563_72870974bb_z.jpg,train
086ad91410243048,/m/09k_b,Lemon,https://c8.staticflickr.com/8/7105/7365367738_65fc35171f_z.jpg,test
113013082362759b,/m/09qck,Banana,https://c4.staticflickr.com/9/8506/8448412140_f367e63f2b_z.jpg,train
06b1e4c454935ed7,/m/02hj4,Dolphin,https://c1.staticflickr.com/9/8090/8584922027_e49ab593d7_z.jpg,test
39986d2aafdaddcc,/m/02hj4,Dolphin,https://c7.staticflickr.com/6/5281/5222611836_dce78f38cf_z.jpg,test
59858aa0ea728fa3,/m/09k_b,Lemon,https://c4.staticflickr.com/6/5491/11849659013_2b597f9892_z.jpg,test
74cb3dc2e1c2a654,/m/03g8mr,Baseball bat,https://c5.staticflickr.com/5/4054/4509106629_a3afd11a1f_z.jpg,train
a041d8413eff2825,/m/09qck,Banana,https://c6.staticflickr.com/8/7332/10529113714_5fa5c2337b_z.jpg,train
6a8cbe4949e538c2,/m/09qck,Banana,https://c5.staticflickr.com/9/8011/7414365760_5056b5d5e5_z.jpg,test
d263f28a39bc2369,/m/09k_b,Lemon,https://c8.staticflickr.com/9/8165/7671643606_2c04e7147f_z.jpg,test
3d37f0f3db6d4ec4,/m/03g8mr,Baseball bat,https://c1.staticflickr.com/6/5584/14636774718_2f262ff4a1_z.jpg,train
007da7320d8d1db2,/m/09qck,Banana,https://c5.staticflickr.com/4/3038/2904185180_36f10b6df0_z.jpg?zz=1,train
7777a7afa6c592a0,/m/0gd36,Sea lion,https://c4.staticflickr.com/4/3074/2982737125_c72460e1f5_z.jpg?zz=1,test
7aafd1b3dce59952,/m/0gd36,Sea lion,https://c7.staticflickr.com/2/1295/899568920_cf4d6a471c_z.jpg?zz=1,test
005901143a033f51,/m/03g8mr,Baseball bat,https://c2.staticflickr.com/9/8733/17015036079_cc9a3fa590_z.jpg,train
77f9b35ceb787355,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/3/2347/2499994379_5fd4298e59_z.jpg,train
9fa28228895871a4,/m/02hj4,Dolphin,https://c8.staticflickr.com/7/6007/5943592080_3fe32ecdf2_z.jpg,train
a306c44cccf72a72,/m/02hj4,Dolphin,https://c8.staticflickr.com/1/231/471096013_906b24c1d1_z.jpg?zz=1,train
0100734567753372,/m/02hj4,Dolphin,https://c2.staticflickr.com/8/7346/11187045104_896c199161_z.jpg,train
0200d663cdff46a7,/m/02hj4,Dolphin,https://c4.staticflickr.com/4/3265/2641606649_0c1ebdd3e2_z.jpg,train
0200d663cdff46a7,/m/0gd36,Sea lion,https://c4.staticflickr.com/4/3265/2641606649_0c1ebdd3e2_z.jpg,train
0055d79c86ac9eb0,/m/09qck,Banana,https://c8.staticflickr.com/5/4081/4891015627_329b168456_z.jpg,train
02a3dbea7a815437,/m/0gd36,Sea lion,https://c7.staticflickr.com/3/2912/14782639603_ae027480e5_z.jpg,train
02cae9a094f3d04f,/m/09k_b,Lemon,https://c7.staticflickr.com/5/4058/4521700321_5166b58925_z.jpg,train
3e9921c518d4d1d9,/m/0gd36,Sea lion,https://c5.staticflickr.com/9/8424/7707245124_4704de7c67_z.jpg,train
68cb6caa7ffa9e68,/m/09qck,Banana,https://c1.staticflickr.com/9/8470/8372054238_52d255d3f2_z.jpg,train
05fe5811ee7e8fb6,/m/09qck,Banana,https://c1.staticflickr.com/4/3611/3405647984_5f5393334f_z.jpg,train
bac51f14489e8db5,/m/0gd36,Sea lion,https://c6.staticflickr.com/7/6200/6121134516_b11eb8dd26_z.jpg,train
1977442188629e6f,/m/02hj4,Dolphin,https://c6.staticflickr.com/3/2892/9389084000_ea19113b00_z.jpg,train
070a310ffdebe5f6,/m/09qck,Banana,https://c4.staticflickr.com/9/8326/8353759293_dfaf6c8b4e_z.jpg,train
c3572c7ca3dbe42f,/m/02hj4,Dolphin,https://c8.staticflickr.com/9/8568/15850641482_9c97b7fd6c_z.jpg,test
cd9f33add2d028b0,/m/03g8mr,Baseball bat,https://c6.staticflickr.com/9/8503/8440776210_740028e696_z.jpg,train
07368dfb53ba66d7,/m/09k_b,Lemon,https://c2.staticflickr.com/1/66/179184565_c8f3eb415b_z.jpg?zz=1,train
0880c6ab648cfeaf,/m/02hj4,Dolphin,https://c4.staticflickr.com/1/184/408623709_147cce67bd_z.jpg,train
03068bfd54b0a02e,/m/03g8mr,Baseball bat,https://c5.staticflickr.com/9/8514/8439798665_2a995c9cd7_z.jpg,train
01d311c00c0c3951,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/5/4092/5051748804_cb295cea9d_z.jpg,train
5cf78c17caa9236e,/m/09qck,Banana,https://c8.staticflickr.com/5/4062/4446791333_535fe2932d_z.jpg,train
979b100dc2787755,/m/03g8mr,Baseball bat,https://c1.staticflickr.com/5/4007/4710127074_003eca87a0_z.jpg,train
96a61ddecb61f10c,/m/09k_b,Lemon,https://c2.staticflickr.com/9/8615/15953706355_108d0ec0f6_z.jpg,train
c134cbbeb23c9335,/m/03g8mr,Baseball bat,https://c8.staticflickr.com/8/7237/7165804296_f70e9e0dd7_z.jpg,train
0c5ce42ee807e026,/m/03g8mr,Baseball bat,https://c3.staticflickr.com/9/8097/8504079837_34b64f4f9b_z.jpg,train
ea5363bdb734bac9,/m/09qck,Banana,https://c7.staticflickr.com/5/4129/4959147755_379317f3a0_z.jpg,train
8434cbed50a1a321,/m/02hj4,Dolphin,https://c6.staticflickr.com/3/2746/4214634020_1c2d53e54c_z.jpg,train
0b8ade6e1d83d54a,/m/03g8mr,Baseball bat,https://c8.staticflickr.com/9/8637/16410181332_3e103901f2_z.jpg,train
86e9cb088ec8e9a8,/m/02hj4,Dolphin,https://c2.staticflickr.com/6/5508/10744806804_60b2228b85_z.jpg,train
042d6828eab8b39d,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/8/7054/7004856860_c3d53a5187_z.jpg,train
265a30793d3684c3,/m/0gd36,Sea lion,,train
15e9c56ed41c914b,/m/09qck,Banana,https://c3.staticflickr.com/8/7075/7185184121_1697cb9cde_z.jpg,test
12bfab94760359b6,/m/03g8mr,Baseball bat,https://c3.staticflickr.com/9/8102/8587177207_46d8dfa0a1_z.jpg,test
c4e810e935598b4f,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/4/3457/4569449704_f67c85ef18_z.jpg,train
24d744a67dceca2c,/m/09k_b,Lemon,https://c5.staticflickr.com/3/2416/1801453504_dd44022c53_z.jpg?zz=1,test
4b2c12697307cdf8,/m/02hj4,Dolphin,https://c3.staticflickr.com/8/7423/12389657263_96fc2b1768_z.jpg,test
0f0404379b29472a,/m/09k_b,Lemon,https://c4.staticflickr.com/5/4040/4589134941_420996e1f7_z.jpg,test
d91983e09404419f,/m/02hj4,Dolphin,https://c3.staticflickr.com/7/6030/5965812555_723e43665f_z.jpg,test
efad8d9de55088ad,/m/0gd36,Sea lion,https://c3.staticflickr.com/4/3299/3613561239_7daf14662c_z.jpg,train
dd3face59ff2c7ec,/m/09k_b,Lemon,https://c1.staticflickr.com/9/8051/8108371287_f5996b4f56_z.jpg,train
9e381066d0918ca3,/m/02hj4,Dolphin,https://c4.staticflickr.com/4/3208/3052238039_cd32fcfc28_z.jpg?zz=1,train
7d7c1faccaae7f2b,/m/0gd36,Sea lion,https://c3.staticflickr.com/8/7174/6611772763_e63c6a6b77_z.jpg,test
73cc83643fe3a0a5,/m/03g8mr,Baseball bat,https://c5.staticflickr.com/4/3794/13236202695_2eb62d3fd1_z.jpg,test
d015a467a92f7f80,/m/09qck,Banana,https://c2.staticflickr.com/4/3649/3323447663_e122c92997_z.jpg,test
796aa291470d53f7,/m/03g8mr,Baseball bat,https://c5.staticflickr.com/8/7265/7584516190_dd23243fda_z.jpg,train
02a762e2f1d19383,/m/03g8mr,Baseball bat,https://c8.staticflickr.com/8/7325/13917821707_6c7329502d_z.jpg,train
01efd8828f81fbf2,/m/09qck,Banana,https://c8.staticflickr.com/3/2099/5746916582_2049cbf0c3_z.jpg,train
019ae6aa9c29e0a0,/m/09qck,Banana,https://c8.staticflickr.com/9/8395/8684720336_6e23768dc2_z.jpg,train
012e5f2642e43af2,/m/09qck,Banana,https://c6.staticflickr.com/3/2541/3802335842_f8b402fa3b_z.jpg,train
03dd07196dc3c62a,/m/09qck,Banana,https://c6.staticflickr.com/3/2245/2492529675_42598afdbe_z.jpg,train
02b9bf3b46b198f2,/m/09k_b,Lemon,https://c2.staticflickr.com/2/1146/1405223608_8ef62f84b8_z.jpg?zz=1,train
ca0b1181dd4c6f7e,/m/03g8mr,Baseball bat,https://c8.staticflickr.com/4/3557/3911108890_e15e4dde1d_z.jpg?zz=1,train
e12c2dd57f0da439,/m/09qck,Banana,https://c2.staticflickr.com/4/3508/13044043075_e263be6c77_z.jpg,train
057f202cfdc64483,/m/0gd36,Sea lion,https://c4.staticflickr.com/4/3680/10988975474_59f7b6f153_z.jpg,train
f25a8c96034ed486,/m/02hj4,Dolphin,https://c4.staticflickr.com/4/3673/9649418796_2fd5ec9411_z.jpg,train
cd6ebc23b30c755f,/m/0gd36,Sea lion,https://c1.staticflickr.com/9/8377/8590151123_0f6c153c11_z.jpg,train
e26ed26968359877,/m/09qck,Banana,https://c5.staticflickr.com/6/5565/14948247057_748ffac24e_z.jpg,train
974792ec612065ec,/m/09qck,Banana,https://c3.staticflickr.com/4/3776/9507494784_ecfbef9fb8_z.jpg,train
82ea0d44facf83c9,/m/02hj4,Dolphin,https://c8.staticflickr.com/6/5579/14972559872_64c134f997_z.jpg,train
696f529caeaa426e,/m/02hj4,Dolphin,https://c2.staticflickr.com/4/3087/2917026723_d996119a10_z.jpg,train
f934fd657bcee13a,/m/03g8mr,Baseball bat,https://c3.staticflickr.com/8/7607/16737875650_e0a87df364_z.jpg,train
56096b991e925099,/m/03g8mr,Baseball bat,https://c6.staticflickr.com/4/3683/9785741054_755e2f7bea_z.jpg,train
4950f5eacb7f2522,/m/02hj4,Dolphin,https://c8.staticflickr.com/5/4032/4405927704_23e0c76505_z.jpg,train
7017e40f9b4331b9,/m/0gd36,Sea lion,https://c4.staticflickr.com/4/3343/3409214001_8f31ee4535_z.jpg,train
e82d7ab2988a4b0d,/m/09qck,Banana,https://c6.staticflickr.com/8/7704/17203175979_f80f65d4c4_z.jpg,train
c11139417783b490,/m/0gd36,Sea lion,https://c5.staticflickr.com/6/5568/15077414067_b5134aff4b_z.jpg,train
384394e66127e41e,/m/09k_b,Lemon,https://c4.staticflickr.com/3/2195/2141752816_9215ec0258_z.jpg,train
c1af5f21b20a5891,/m/02hj4,Dolphin,https://c2.staticflickr.com/4/3787/12898644724_f1a092dd42_z.jpg,train
f54bf1bbbe1f6843,/m/03g8mr,Baseball bat,https://c4.staticflickr.com/9/8520/8623707751_352b3c4016_z.jpg,train
3806628c6edef636,/m/03g8mr,Baseball bat,https://c4.staticflickr.com/9/8179/8052450852_915a2f6b21_z.jpg,train
1067cf7c080ca1d6,/m/02hj4,Dolphin,https://c5.staticflickr.com/4/3073/2758798603_d2cb7f0a7d_z.jpg,train
c27db5a285c7fa5f,/m/09k_b,Lemon,https://c3.staticflickr.com/4/3922/15058388518_965a7cc50f_z.jpg,train
4a2c19f76a7ef15c,/m/09k_b,Lemon,https://c1.staticflickr.com/8/7416/15954262814_e6f100a0d9_z.jpg,train
34f1e2a42ce20369,/m/0gd36,Sea lion,https://c8.staticflickr.com/2/1210/5116554781_d2271e7f98_z.jpg,train
61f2a7128d2d271a,/m/0gd36,Sea lion,https://c3.staticflickr.com/4/3368/3189390325_bda584e541_z.jpg,train
267278b2257f4465,/m/02hj4,Dolphin,https://c7.staticflickr.com/4/3363/3499811153_b977867793_z.jpg,train
6218a21e08a6ba18,/m/0gd36,Sea lion,https://c5.staticflickr.com/1/148/349355716_bc87b2f0da_z.jpg,train
426fa63a2dc0d700,/m/0gd36,Sea lion,https://c5.staticflickr.com/3/2366/2457264562_41bcc4df5e_z.jpg?zz=1,test
17dd803432ac2c82,/m/09k_b,Lemon,https://c7.staticflickr.com/4/3090/2565902418_6878f698b0_z.jpg?zz=1,test
624296814328efb3,/m/0gd36,Sea lion,https://c5.staticflickr.com/3/2386/2469513095_cf25323546_z.jpg?zz=1,train
5fe85a8f622fe9eb,/m/0gd36,Sea lion,https://c8.staticflickr.com/8/7367/12800258524_42674f3ebc_z.jpg,test
dacfb0e2cf3264c0,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/9/8006/7445427218_d58dee1705_z.jpg,train
d4ac7924c6d8b3b9,/m/0gd36,Sea lion,https://c5.staticflickr.com/5/4105/5032600122_316f40a0c0_z.jpg,test
b7a56c691b17d2e2,/m/09k_b,Lemon,https://c8.staticflickr.com/4/3575/3476583742_d01766414f_z.jpg,test
1adc6a5947edc664,/m/09qck,Banana,https://c6.staticflickr.com/1/193/449110074_6018d8cc39_z.jpg,test
594836dbf1711ffa,/m/02hj4,Dolphin,https://c7.staticflickr.com/6/5331/9017852640_8be2a0c7ee_z.jpg,test
fadbf519fd2784cd,/m/09k_b,Lemon,https://c2.staticflickr.com/1/501/20320717458_e44982a465_z.jpg,test
00627366a0ae6a89,/m/09qck,Banana,https://c5.staticflickr.com/8/7025/6733745377_6e4ceeec1d_z.jpg,train
8ec4647f6522620a,/m/09k_b,Lemon,https://c1.staticflickr.com/8/7577/16285576731_dcb0832b98_z.jpg,test
d725b9896ea2ec63,/m/02hj4,Dolphin,https://c5.staticflickr.com/6/5594/14990682189_3f0cfbd854_z.jpg,test
b64b3858431290ad,/m/03g8mr,Baseball bat,https://c1.staticflickr.com/4/3734/13790401733_dac71ac61b_z.jpg,train
00e61beaedca38ae,/m/02hj4,Dolphin,https://c8.staticflickr.com/1/22/34434701_0481287f98_z.jpg?zz=1,train
00e61beaedca38ae,/m/0gd36,Sea lion,https://c8.staticflickr.com/1/22/34434701_0481287f98_z.jpg?zz=1,train
037cc487a36f609f,/m/09qck,Banana,https://c1.staticflickr.com/4/3622/3625876859_0ef5f4f59e_z.jpg?zz=1,train
01b937fb48313e22,/m/0gd36,Sea lion,https://c2.staticflickr.com/3/2904/13934028737_2e4eda7df2_z.jpg,train
8e5f80066480fdb8,/m/09qck,Banana,https://c4.staticflickr.com/1/170/387570019_4274722e5b_z.jpg?zz=1,train
e08e7d0ce4dc8b8b,/m/03g8mr,Baseball bat,https://c4.staticflickr.com/1/240/444504760_8179fe9836_z.jpg,train
ba6f9a9f6a2ce219,/m/03g8mr,Baseball bat,https://c5.staticflickr.com/5/4032/5153601574_edc05a1352_z.jpg,train
04c4ad6d764fde33,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/1/80/205520265_3c727dd4b8_z.jpg,train
409ab5a5cd694999,/m/09k_b,Lemon,https://c6.staticflickr.com/5/4114/5437480343_b6590ca376_z.jpg,train
a63d8eb20c600a01,/m/09qck,Banana,https://c2.staticflickr.com/5/4128/5213869118_7b7b8c493b_z.jpg,train
915851693fd84288,/m/03g8mr,Baseball bat,https://c8.staticflickr.com/4/3695/9431835683_10d990da87_z.jpg,train
051920d70aa73156,/m/09qck,Banana,https://c3.staticflickr.com/6/5472/9266147407_c09e4347ee_z.jpg,train
69f803acc6761b86,/m/02hj4,Dolphin,https://c8.staticflickr.com/1/474/19554070153_2a0e3bf657_z.jpg,train
defa6a56ea4e4d4f,/m/03g8mr,Baseball bat,https://c3.staticflickr.com/1/86/271510518_3db115e412_z.jpg,train
42637747ceb5e21b,/m/02hj4,Dolphin,https://c3.staticflickr.com/8/7163/6658542441_1d705a1e71_z.jpg,train
6b9dd685ab5c0573,/m/02hj4,Dolphin,https://c5.staticflickr.com/1/169/419466334_20d5aade8e_z.jpg,train
3b0c8578b3d5cd7a,/m/03g8mr,Baseball bat,https://c1.staticflickr.com/5/4146/5024945076_1fae09058f_z.jpg,train
047c9935ba1aa561,/m/0gd36,Sea lion,https://c2.staticflickr.com/5/4054/4227446024_341a591b56_z.jpg?zz=1,train
f2b2166da2218e1d,/m/09k_b,Lemon,https://c6.staticflickr.com/9/8052/8079777245_fbed5bf0e2_z.jpg,train
b7aadb76fce77e65,/m/0gd36,Sea lion,https://c5.staticflickr.com/4/3352/3186786574_64ded7169c_z.jpg,train
025ae7ef1d7030ed,/m/03g8mr,Baseball bat,https://c4.staticflickr.com/1/57/194562311_1824a7f809_z.jpg,train
2f633d0e70d231b5,/m/02hj4,Dolphin,https://c3.staticflickr.com/1/79/240297167_63cbba8600_z.jpg,train
f5772ef5a115ce43,/m/02hj4,Dolphin,https://c3.staticflickr.com/5/4119/4873443529_d65c04dd33_z.jpg,train
36fc8eaa40e0bc4f,/m/03g8mr,Baseball bat,https://c1.staticflickr.com/9/8407/8700960942_5b30f0090f_z.jpg,train
c0976e97cb52a1a4,/m/09qck,Banana,https://c2.staticflickr.com/8/7237/7341802268_7d925fa75a_z.jpg,train
ff381af27ffaa972,/m/0gd36,Sea lion,https://c4.staticflickr.com/9/8229/8589949251_2279187e2f_z.jpg,train
0c579d6f613e1704,/m/03g8mr,Baseball bat,https://c1.staticflickr.com/9/8644/15810079648_74a0d32864_z.jpg,train
0c218bd23cf61879,/m/0gd36,Sea lion,https://c5.staticflickr.com/5/4154/5013603237_1dd12b5db5_z.jpg,train
33f19f5cc7de1880,/m/02hj4,Dolphin,https://c2.staticflickr.com/7/6198/6133281030_6cecc3b912_z.jpg,train
bfbbd445c1bd7ff6,/m/0gd36,Sea lion,,test
3388facdc0b003c6,/m/02hj4,Dolphin,https://c1.staticflickr.com/6/5285/5379413158_a953a18a04_z.jpg,train
37f461c44f8cac6e,/m/09qck,Banana,https://c4.staticflickr.com/9/8215/8277536284_f61be84623_z.jpg,train
fd04dbeed937b4d1,/m/02hj4,Dolphin,https://c8.staticflickr.com/8/7218/7363588814_c703664606_z.jpg,train
607685106aa6b9b6,/m/0gd36,Sea lion,https://c3.staticflickr.com/6/5594/15259698182_2598ab8e64_z.jpg,train
128f0218ce4390cc,/m/09qck,Banana,https://c5.staticflickr.com/4/3594/3562079201_d269818f3e_z.jpg,train
1f9212dccc4a85d2,/m/09qck,Banana,https://c3.staticflickr.com/7/6194/6024251426_6226f0565a_z.jpg,test
a38e9efbe565fc73,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/1/249/520817102_1b9d1cdbb0_z.jpg,test
008a0794559548ee,/m/03g8mr,Baseball bat,https://c1.staticflickr.com/1/47/178139365_426098e96d_z.jpg,train
875338d0d45abc20,/m/09k_b,Lemon,https://c3.staticflickr.com/4/3949/15403888889_fc8d9a49c0_z.jpg,test
6f865bf28637606a,/m/09k_b,Lemon,https://c7.staticflickr.com/3/2192/2289917162_352ce48aa8_z.jpg?zz=1,test
271fb3abc706f902,/m/09k_b,Lemon,https://c2.staticflickr.com/9/8632/15997832594_1ab5a1e33c_z.jpg,train
167beebc8ebdf0a5,/m/0gd36,Sea lion,https://c1.staticflickr.com/1/25/56778990_aa1405e7bd_z.jpg?zz=1,train
f39c8d2982eed1eb,/m/0gd36,Sea lion,https://c2.staticflickr.com/9/8656/16533544539_c33f198b47_z.jpg,train
e017bd3e9c1e4db9,/m/09qck,Banana,https://c6.staticflickr.com/3/2647/4177613519_b49de6e55e_z.jpg?zz=1,train
01864441bfe34ce9,/m/03g8mr,Baseball bat,https://c3.staticflickr.com/8/7064/6987087473_bddfd7bd0a_z.jpg,train
63504c8c991c5c65,/m/03g8mr,Baseball bat,https://c8.staticflickr.com/8/7624/16835451992_258feaf788_z.jpg,train
0128954bfda4ba6b,/m/0gd36,Sea lion,https://c8.staticflickr.com/1/280/18581844080_1157dd5a81_z.jpg,train
2a7f79bb9f437af5,/m/09qck,Banana,https://c6.staticflickr.com/4/3881/14357854451_df885e003b_z.jpg,train
1427e4ad84861246,/m/09qck,Banana,https://c2.staticflickr.com/9/8527/8563546794_630595c5de_z.jpg,train
019e99364efa7578,/m/0gd36,Sea lion,https://c4.staticflickr.com/5/4025/4369994795_470516efae_z.jpg?zz=1,train
019e99364efa7578,/m/09qck,Banana,https://c4.staticflickr.com/5/4025/4369994795_470516efae_z.jpg?zz=1,train
f4d36ebd45cfdd6f,/m/0gd36,Sea lion,https://c1.staticflickr.com/4/3150/2776549646_7cc8055e31_z.jpg?zz=1,train
0292cfb5323b9685,/m/02hj4,Dolphin,https://c7.staticflickr.com/1/37/117576551_85cec9619f_z.jpg,train
0498df48ed184544,/m/02hj4,Dolphin,https://c5.staticflickr.com/5/4028/4677146181_eaa778d449_z.jpg,train
535b241749e8d305,/m/03g8mr,Baseball bat,https://c2.staticflickr.com/1/82/243668130_775354452b_z.jpg,train
cc054f223f27e680,/m/09k_b,Lemon,https://c7.staticflickr.com/5/4098/4813091742_6de7e86925_z.jpg,test
00f8ef6382ca27d7,/m/09k_b,Lemon,https://c7.staticflickr.com/4/3259/3254764054_a7631e3c0d_z.jpg?zz=1,train
08e2a62612f1222f,/m/03g8mr,Baseball bat,https://c4.staticflickr.com/1/71/205516076_5363b4664b_z.jpg,train
f80dea3e517e1863,/m/0gd36,Sea lion,https://c8.staticflickr.com/6/5017/5396882893_1623a6797f_z.jpg,train
2d6751c37d222c87,/m/02hj4,Dolphin,https://c4.staticflickr.com/8/7053/6858768090_3bf8286bab_z.jpg,train
9374c2fbcc23c886,/m/09qck,Banana,https://c3.staticflickr.com/8/7213/7250332154_5d828aeb5e_z.jpg,train
92d6a34b40a8d487,/m/09qck,Banana,https://c7.staticflickr.com/3/2138/5773872813_cd3e8f22be_z.jpg,train
e62c14f16610cc07,/m/03g8mr,Baseball bat,https://c2.staticflickr.com/3/2850/9703396389_bc40ae71df_z.jpg,train
7e09b5b4f956c27b,/m/03g8mr,Baseball bat,https://c5.staticflickr.com/9/8524/8614503313_507bd83e52_z.jpg,train
30eae1fd8f139ee9,/m/09k_b,Lemon,https://c6.staticflickr.com/5/4132/5037102791_a335c0b5c0_z.jpg,train
8411725250a26619,/m/09k_b,Lemon,https://c1.staticflickr.com/4/3708/11782413744_6ffba2cec6_z.jpg,train
44d9ae5108d4b7e9,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/8/7708/17398181300_f06e2cc5b1_z.jpg,train
0a9a93b2a3b37b2b,/m/02hj4,Dolphin,https://c8.staticflickr.com/9/8450/8058729536_25aa9f332b_z.jpg,train
c3f53d2dab77b6c7,/m/0gd36,Sea lion,https://c1.staticflickr.com/3/2510/4236536990_58f2a01d03_z.jpg,train
b0b5ddef273f0e77,/m/03g8mr,Baseball bat,https://c8.staticflickr.com/4/3858/14837966379_9b8f488a8e_z.jpg,train
054c8fe52382bd43,/m/09k_b,Lemon,https://c2.staticflickr.com/1/48/139544309_44e598ca3e_z.jpg,train
729293dcb54e9402,/m/03g8mr,Baseball bat,https://c1.staticflickr.com/7/6069/6047998580_f9511855de_z.jpg,train
45e688732d482916,/m/0gd36,Sea lion,https://c4.staticflickr.com/1/479/19302245066_02eb8bea35_z.jpg,train
84a60bb1763c521a,/m/09qck,Banana,https://c8.staticflickr.com/4/3220/2972039704_12c0fd4775_z.jpg,train
98ce9d02fd935ea4,/m/09k_b,Lemon,https://c5.staticflickr.com/6/5201/5339986788_4d4dc37fc9_z.jpg,train
81414d4652c4a11b,/m/09qck,Banana,https://c7.staticflickr.com/3/2326/5772534338_2fca5d733d_z.jpg,train
f4ee7b6d7d0918dd,/m/09k_b,Lemon,https://c7.staticflickr.com/4/3776/14271628752_05ee34b02f_z.jpg,train
114f2f6f946a3ebb,/m/0gd36,Sea lion,https://c2.staticflickr.com/3/2459/3628166022_a3975ccc0d_z.jpg,train
0f5aed8dab82bffd,/m/0gd36,Sea lion,https://c7.staticflickr.com/1/28/53373131_82dfe29489_z.jpg?zz=1,test
2632258687df0a4d,/m/0gd36,Sea lion,https://c6.staticflickr.com/9/8292/7798747304_75921556e8_z.jpg,train
b35e71e8784e4dc6,/m/03g8mr,Baseball bat,https://c5.staticflickr.com/1/56/193031146_00379cf7fb_z.jpg,train
eca6ac1bc445f79a,/m/09k_b,Lemon,https://c7.staticflickr.com/8/7024/6633268129_19ec864a05_z.jpg,test
b3b8c59ca54e9ef3,/m/09qck,Banana,https://c3.staticflickr.com/8/7207/6917539114_515c09a680_z.jpg,train
00c697f20aff4c35,/m/02hj4,Dolphin,https://c3.staticflickr.com/3/2311/1828324393_d1dc2de563_z.jpg,train
00c697f20aff4c35,/m/0gd36,Sea lion,https://c3.staticflickr.com/3/2311/1828324393_d1dc2de563_z.jpg,train
007321d46c4b8ffe,/m/09k_b,Lemon,https://c8.staticflickr.com/6/5347/8920510858_0ac2859851_z.jpg,train
006aef2d5c76ca49,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/3/2886/9431583541_fbb11ac902_z.jpg,train
3b815760228f7e21,/m/02hj4,Dolphin,https://c7.staticflickr.com/8/7695/16933117217_b5ab97550c_z.jpg,train
00b3d68d10a74e4e,/m/09qck,Banana,https://c6.staticflickr.com/2/1130/1375866167_27ce7d8c4a_z.jpg?zz=1,train
00cfec0ae845bae5,/m/0gd36,Sea lion,https://c7.staticflickr.com/5/4102/4946181006_12f0c14786_z.jpg,train
14d9f2e4de4b7f8f,/m/09k_b,Lemon,https://c8.staticflickr.com/1/140/319201927_6eb3b28fcc_z.jpg,train
aad299f18b74cad2,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/4/3410/3452162460_fbbf28e43f_z.jpg,test
00acdb54131445fc,/m/09qck,Banana,https://c1.staticflickr.com/5/4134/4916284428_122acc8cde_z.jpg,train
01776d8fb88b370e,/m/03g8mr,Baseball bat,https://c6.staticflickr.com/8/7425/9185125477_44ce16d2e0_z.jpg,train
0116bc2ec8d0a287,/m/0gd36,Sea lion,https://c1.staticflickr.com/5/4152/5042993706_b4967c6535_z.jpg,train
3a3dcc7a620686f9,/m/09qck,Banana,https://c5.staticflickr.com/5/4085/4973999082_6ce6e474a9_z.jpg,train
ad8d67484ba8700b,/m/0gd36,Sea lion,https://c7.staticflickr.com/8/7171/6764070967_3085965e53_z.jpg,test
ad8d67484ba8700b,/m/02hj4,Dolphin,https://c7.staticflickr.com/8/7171/6764070967_3085965e53_z.jpg,test
2cdb4ad13586e4ec,/m/03g8mr,Baseball bat,https://c7.staticflickr.com/3/2465/3578923431_4460d4bd5e_z.jpg,train
